"approve","loanamt","term","caution","atotinc","cototinc","hrat","obrat","sex","university","race","married","dep","exper","self","score","delinq","mortperf","mortlat1","mortlat2"
1,165,360,0,8333,3167,12,17,"Male",1,"White",1,2,0,0,4,1,0,0,0
1,180,360,0,3335,3644,25.8999996185303,31.8999996185303,"Male",1,"White",0,0,0,0,0,1,1,0,0
0,67,360,0,3875,0,19,37,"Male",1,"Hispan",1,1,0,0,1,1,1,0,0
1,80,360,0,4213,0,20.6000003814697,30.6000003814697,"Female",1,"White",0,0,0,0,0,1,1,0,0
1,228,360,0,4532,4831,25,25,"Male",1,"White",1,2,0,0,2,1,1,0,0
1,98,360,0,2264,1876,24.8500003814697,34.5,"Female",0,"Hispan",1,1,0,0,1,1,1,0,0
1,180,360,0,5463,1084,23,42,"Male",0,"White",1,3,0,0,2,1,0,0,0
1,270,360,0,7965,2884,25.8999996185303,27.6000003814697,"Male",1,"Hispan",1,2,0,0,1,1,0,0,0
1,288,300,0,6750,5900,20,20,"Male",1,"White",1,0,0,0,2,1,0,0,0
0,100,480,0,3000,1666,20.7399997711182,29.2000007629395,"Male",0,"White",1,0,0,0,1,0,1,0,0
1,132,360,0,3321,2780,9,14,"Male",0,"White",1,1,0,0,1,1,1,0,0
1,200,360,0,5167,3167,23,39,"Male",1,"White",1,3,0,0,2,0,0,0,0
1,81,360,0,4723,0,17,33,"Female",1,"White",0,1,0,0,2,0,0,0,0
1,170,360,0,5678,0,28.7999992370605,30.3999996185303,"Male",1,"White",1,1,0,0,2,1,0,0,0
1,61,360,0,3445,0,17.7700004577637,19.2000007629395,"Female",1,"White",0,0,0,0,2,1,1,0,0
1,61,360,0,3056,0,23.8199996948242,31.1000003814697,"Female",1,"White",0,0,0,0,0,0,1,0,0
1,100,360,1,2038,4027,15,36,"Male",0,"White",0,1,0,0,2,1,0,0,0
1,125,360,0,3500,2083,25,39,"Male",1,"Hispan",1,3,0,0,4,1,1,0,0
1,55,360,0,2362,0,27.8299999237061,30.1000003814697,"Female",1,"White",0,0,0,0,1,1,1,0,0
0,200,360,0,5333,2400,26,48,"Male",1,"White",0,0,0,0,1,0,1,0,0
1,272,360,0,8420,2824,26.1299991607666,38.9000015258789,"Male",1,"Black",1,2,0,1,0,1,0,0,0
1,236,360,0,5000,3667,28.2000007629395,29.2999992370605,"Male",1,"White",1,2,0,0,1,1,0,0,0
1,153,360,0,4333,434,30,32,"Female",1,"White",1,1,0,0,1,1,1,0,0
1,150,360,0,5384,0,53.5999984741211,69.1999969482422,"Male",1,"White",1,4,0,1,0,1,0,0,0
1,137,360,0,2232,2494,28.7000007629395,31.5,"Male",1,"Black",1,2,0,0,1,1,0,0,0
1,100,360,0,3250,2208,16,35,"Male",1,"White",1,0,0,0,1,1,1,0,0
1,130,360,0,4750,2333,19,20,"Male",1,"White",1,0,0,0,0,1,0,0,0
1,150,360,0,5708,0,27.7000007629395,30.3999996185303,"Male",1,"White",0,0,0,0,0,1,1,0,0
1,257,480,0,4708,2333,35.1399993896484,35.0999984741211,"Male",1,"White",1,2,0,0,1,1,0,0,0
1,95,300,0,3013,3033,19,19,"Male",1,"White",1,0,0,0,0,1,1,0,0
1,130,360,0,4405,2340,17,29,"Male",1,"White",1,0,0,0,4,1,1,0,0
1,141,360,0,6822,0,22,36,"Male",1,"White",0,0,0,1,2,1,0,0,0
1,133,360,0,6216,0,23,28,"Male",0,"White",0,0,0,0,1,1,1,0,0
1,160,360,0,4315,0,36.0900001525879,37,"Male",1,"White",1,1,0,0,1,1,0,0,0
1,118,360,0,3754,3719,15.5799999237061,36,"Male",0,"White",1,0,0,0,2,0,0,0,0
1,150,300,0,2914,2130,34,45,"Male",0,"White",1,0,0,0,1,0,1,0,0
1,138,360,0,1986,2500,27,39,"Male",1,"White",1,0,1,0,1,1,1,0,0
1,118,36,0,2747,2458,23,27,"Male",0,"White",1,0,0,0,1,1,1,0,0
1,96,480,0,2500,0,39.3800010681152,39.4000015258789,"Male",1,"White",0,0,0,0,1,1,1,0,0
0,124,180,0,5124,0,34,43,"Male",1,"White",0,0,0,0,3,0,0,1,0
1,100,360,0,3550,2083,17,25,"Female",1,"White",0,0,0,0,1,1,1,0,0
1,175,360,0,6325,0,29,0,"Male",1,"White",1,1,0,0,1,1,0,0,0
0,570,360,0,19730,5266,23,23,"Male",1,"White",1,0,0,0,1,0,0,0,0
1,212,360,0,7830,2183,20.9300003051758,29.2000007629395,"Male",1,"Hispan",1,0,0,0,0,0,0,0,0
1,99,360,0,4014,0,26.2999992370605,26.2999992370605,"Male",0,"Hispan",1,0,0,0,1,1,1,0,0
1,55,360,0,15759,0,7,12,"Female",1,"White",0,0,0,1,1,1,0,0,0
1,212,360,0,3507,3148,30.5,42.5,"Male",1,"Hispan",1,1,0,1,4,1,1,0,0
1,95,360,0,4566,3630,12,40,"Male",1,"White",1,0,0,0,1,1,0,0,0
1,155,360,0,5185,0,30,45,"Male",1,"White",1,2,0,0,1,1,1,0,0
1,120,360,0,4472,0,27,37,"Male",1,"White",0,0,0,0,3,1,1,0,0
1,110,360,0,2264,1140,31.6000003814697,35.7999992370605,"Male",1,"White",1,3,0,0,2,1,1,0,0
1,70,360,0,3544,0,25,28,"Female",0,"White",0,0,0,0,1,1,1,0,0
1,380,300,0,9323,7873,21,29,"Male",1,"White",1,2,0,1,1,1,0,0,0
1,230,360,0,17500,2000,13,22,"Male",1,"Black",1,3,0,1,4,1,0,0,0
1,79,360,0,2639,2489,17.1200008392334,17.5,"Male",0,"White",1,0,0,0,1,0,1,0,0
1,145,300,1,2333,2250,36,36,"Male",0,"White",1,0,0,0,0,1,0,0,0
0,111,180,0,3062,1987,26,42,"Male",1,"White",0,1,0,0,4,0,1,0,0
1,102,360,0,2875,2700,21,31,"Female",1,"White",0,0,0,0,1,1,1,0,0
1,155,360,0,1767,0,29,41,"Female",1,"White",0,0,0,0,1,1,1,0,0
1,125,360,0,3747,2139,21,22,"Male",1,"White",1,1,0,0,1,1,0,0,0
1,110,360,1,2764,1459,26.9699993133545,37.5,"Female",1,"White",0,0,0,0,1,1,1,0,0
1,75,360,0,3817,1289,15.6000003814697,32.4000015258789,"Male",0,"White",1,2,0,0,1,1,1,0,0
1,120,180,0,4817,923,25,25,"Male",1,"White",1,0,0,0,1,1,1,0,0
1,108,360,0,2166,2166,25,32,"Male",1,"White",1,0,1,0,1,1,1,0,0
1,77,360,0,9000,1000,27,49,"Male",1,"White",1,0,0,0,1,1,0,0,0
1,153,12,1,3208,2122,28,40,"Male",1,"White",1,0,0,0,1,1,1,0,0
1,60,180,0,10000,0,9.69999980926514,17.2999992370605,"Female",1,"White",0,0,1,0,0,1,0,0,0
1,119,360,0,2084,3167,21,35,"Female",0,"White",0,0,0,0,2,1,0,0,0
1,200,360,0,12700,0,15,15,"Male",1,"White",1,2,0,1,3,1,1,0,0
1,110,360,0,2940,0,38,41,"Male",1,"White",0,0,0,0,1,1,1,0,0
1,130,360,0,8750,4996,11,43,"Male",1,"White",1,5,0,0,2,1,0,0,0
1,171,360,0,4005,1950,28.4500007629395,32.7999992370605,"Male",1,"White",1,0,0,1,1,1,1,0,0
1,171,360,0,7091,0,25,27,"Male",1,"White",0,0,0,0,1,1,1,0,0
1,168,360,0,4170,0,12.4700002670288,14.3999996185303,"Male",1,"White",0,0,0,1,0,1,0,0,0
1,130,360,0,4310,0,28.2000007629395,37.4000015258789,"Male",1,"White",1,0,0,0,2,1,0,0,0
1,71,480,0,3069,0,30,35,"Male",1,"White",0,0,0,0,1,1,1,0,0
1,130,360,0,5391,0,20,35,"Male",1,"White",1,2,0,0,2,1,0,0,0
1,128,360,0,3333,2500,26,39,"Male",1,"White",1,0,0,0,4,1,1,0,0
1,115,360,0,2610,1892,9,14,"Male",0,"White",1,0,0,0,1,1,1,0,0
1,79,360,0,3249,0,27,34,"Male",1,"White",1,2,0,0,2,0,1,0,0
1,296,360,0,5941,4232,27.6000003814697,40.5,"Male",1,"White",0,0,0,0,0,1,0,0,0
1,132,360,0,5849,1562,20,26,"Male",1,"White",1,0,0,0,2,1,0,0,0
1,156,360,0,6000,0,27.7999992370605,37.5999984741211,"Female",1,"White",0,0,0,0,1,1,0,0,0
1,50,240,0,2165,0,28.7000007629395,34.9000015258789,"Male",0,"White",1,2,0,0,0,1,1,0,0
1,146,360,0,3571,1918,27,36,"Male",1,"White",1,2,0,0,1,1,0,0,0
1,128,360,0,7167,0,19,25,"Male",1,"White",0,0,0,1,1,1,1,0,0
1,58,360,0,2534,0,27.6399993896484,30,"Female",1,"White",0,0,0,0,0,1,1,0,0
0,100,360,0,4566,0,23,27,"Male",1,"White",1,2,0,0,2,1,1,0,0
1,113,180,0,3667,0,30,30,"Male",1,"White",0,1,0,0,1,1,1,0,0
1,105,360,0,3282,0,33,39,"Male",1,"White",1,0,0,0,2,1,0,0,0
1,132,360,0,2346,1600,34,36,"Male",0,"White",0,0,0,0,4,1,1,0,0
1,149,360,0,3500,2168,26.8999996185303,28.7000007629395,"Male",0,"White",1,0,0,0,1,1,1,0,0
1,338,360,0,11300,0,32,35,"Male",1,"White",1,0,0,0,1,1,0,0,0
1,60,360,0,3144,0,22.8500003814697,24.1000003814697,"Female",1,"White",0,2,6,0,2,1,1,0,0
0,86,360,0,3010,3136,16,37,"Male",0,"White",1,0,0,0,4,0,0,0,0
1,136,360,0,2333,2417,29,30,"Male",1,"White",1,0,0,0,1,0,1,0,0
1,80,480,0,2896,0,21.7999992370605,30.1000003814697,"Male",0,"Hispan",1,2,0,0,1,1,1,0,0
1,244,360,0,9600,0,24.3999996185303,35,"Male",1,"White",1,3,0,0,1,1,1,0,0
1,204,360,0,4350,564,34.7000007629395,46.5,"Male",1,"White",1,2,0,0,2,1,1,0,0
1,110,360,0,2333,4250,17,18,"Male",0,"White",0,0,0,0,2,1,1,0,0
1,155,360,0,3883,3465,24,29,"Male",1,"White",1,1,0,0,1,1,0,0,0
1,125,360,0,5488,0,18,24,"Male",1,"White",1,0,0,0,1,1,0,0,0
1,72,360,0,2873,0,33,33,"Female",1,"White",0,1,0,0,1,1,1,0,0
1,142,180,0,7254,0,25.7000007629395,26.6000003814697,"Female",1,"White",0,0,1,0,0,1,1,0,0
0,152,300,0,5062,0,30,30,"Female",1,"White",0,1,0,0,1,1,1,0,0
1,90,360,0,2881,0,31,37,"Female",1,"Black",0,0,1,0,1,1,1,0,0
1,185,360,0,9167,0,21,26.6000003814697,"Male",1,"White",0,3,0,0,2,1,0,0,0
0,187,360,0,5184,0,26,31,"Female",1,"White",0,2,0,1,1,0,1,0,0
1,74,360,0,2545,0,27.6000003814697,40.0999984741211,"Female",1,"Black",0,0,0,0,2,0,0,0,0
1,148,360,0,4982,0,28,39,"Male",0,"White",0,0,0,0,1,1,1,0,0
1,119,360,0,2250,2500,26,30,"Male",1,"White",0,0,0,0,1,1,1,0,0
1,85,360,0,2667,1538,20,30,"Male",1,"White",1,0,0,0,1,1,1,0,0
1,82,360,0,3343,0,27,35,"Male",1,"Black",0,0,0,0,1,1,0,0,0
1,275,360,0,9504,0,30,30,"Male",1,"White",1,4,0,0,1,1,1,0,0
1,120,360,0,2583,2115,25,28,"Male",1,"White",1,0,0,0,1,1,1,0,0
1,102,360,0,2553,1768,25,25,"Male",1,"White",1,0,0,0,1,1,0,0,0
1,113,180,0,1993,1625,34,40,"Male",0,"Black",1,2,0,0,4,1,1,0,0
1,113,360,0,3100,1400,26.8099994659424,33,"Male",1,"White",1,2,0,0,1,1,1,0,0
1,126,360,0,3000,263,35,35,"Male",1,"White",1,1,0,0,3,1,1,0,0
1,187,360,0,8961,5975,15,35,"Male",1,"White",0,0,0,0,2,1,0,0,0
1,108,360,0,2708,1387,32,33,"Male",0,"White",1,1,0,0,4,1,1,0,0
1,100,360,0,3436,3809,15,36,"Male",1,"White",1,1,0,0,1,1,0,0,0
1,75,360,0,3600,0,32,40,"Male",1,"White",0,0,0,0,2,1,1,0,0
1,135,360,0,3276,484,35,38,"Male",1,"White",1,2,0,0,2,0,1,0,0
1,100,360,0,7948,0,14.6000003814697,40,"Male",1,"White",0,2,0,0,1,1,0,0,0
1,190,360,0,6700,0,22,24,"Male",1,"White",1,1,0,1,0,1,0,0,0
1,138,360,0,4526,0,33.4000015258789,33.5999984741211,"Male",1,"White",1,2,0,0,1,1,1,0,0
1,115,360,0,3029,2911,20,20,"Male",1,"White",1,0,0,0,1,1,0,0,0
0,71,360,0,3180,0,24,63,"Female",1,"Black",0,0,0,0,1,0,1,0,0
1,120,360,0,5317,0,24,24,"Female",1,"Black",0,0,0,0,0,1,1,0,0
1,130,360,0,2412,2755,26,37,"Male",1,"White",0,0,0,0,2,1,1,0,0
1,146,12,0,6443,0,29,30,"Male",1,"White",1,3,0,1,2,1,0,0,0
1,95,360,1,3033,1459,21.5,31.6000003814697,"Male",1,"Black",1,0,0,0,2,1,1,0,0
1,63,300,0,2083,0,28,31,"Male",1,"Hispan",1,4,0,0,1,1,1,0,0
1,126,360,0,4196,0,30.6499996185303,30.8999996185303,"Female",1,"White",0,0,1,0,1,1,1,0,0
1,109,360,0,3902,1666,21.7000007629395,36.2000007629395,"Male",0,"White",0,0,0,0,2,1,1,0,0
1,104,360,0,2732,365,30,38,"Male",1,"White",1,1,0,0,1,1,1,0,0
0,125,360,0,5180,0,25,32,"Male",0,"White",1,3,0,0,1,1,1,0,0
0,103,360,0,1500,1800,34,48,"Female",1,"Black",0,0,0,0,2,0,1,0,0
0,45,180,0,2889,0,21.2000007629395,31.6000003814697,"Male",0,"White",1,2,0,0,2,0,1,0,0
1,122,360,0,2058,2559,29,30,"Male",0,"White",1,0,0,0,2,1,1,0,0
1,110,360,0,8334,0,15,30,"Male",1,"White",0,0,0,0,1,0,1,0,0
1,94,360,0,2845,1482,21,28,"Male",1,"White",1,0,0,1,2,1,1,0,0
1,231,360,0,9167,0,27.4400005340576,35.2999992370605,"Male",1,"White",1,1,0,0,1,1,0,0,0
1,131,360,0,5400,2167,24,33,"Male",0,"Black",1,0,0,1,1,1,0,0,0
1,130,360,0,14911,14507,5,12,"Male",1,"White",0,0,0,0,2,1,0,0,0
1,80,360,0,3183,0,27.5400009155273,29.6000003814697,"Female",0,"White",0,0,0,0,1,1,0,1,0
1,65,300,0,2755,0,25,49,"Male",0,"Hispan",0,0,0,0,0,1,1,0,0
1,103,360,0,2500,20000,16.7999992370605,25.2999992370605,"Male",1,"White",0,0,0,0,0,0,0,0,0
0,138,360,0,2860,2988,24,39,"Male",1,"White",0,0,0,1,2,1,1,0,0
1,160,180,0,9955,0,20,23,"Male",1,"White",1,3,0,0,1,1,0,0,0
1,53,360,0,1963,0,27,29,"Female",0,"White",0,0,0,0,1,1,1,0,0
0,194,360,0,7441,0,30,35,"Female",1,"Black",0,0,1,1,3,0,1,0,0
1,128,360,0,3761,2144,24,32,"Male",0,"White",1,2,0,0,1,1,1,0,0
1,112,360,0,3305,1733,23,36,"Male",1,"Hispan",0,0,0,0,2,1,1,0,0
1,141,360,0,1755,1625,35,36,"Male",1,"White",1,0,0,0,1,1,1,0,0
1,115,360,0,4547,0,28.8999996185303,35.2000007629395,"Female",1,"White",0,0,0,0,1,1,1,0,0
1,28,180,0,1173,1594,17.7000007629395,24.2000007629395,"Male",1,"White",1,0,6,0,0,1,0,0,0
1,124,360,0,3055,974,28,37,"Male",1,"White",0,0,0,0,1,1,1,0,0
1,115,360,0,2167,2400,26.4899997711182,37.2999992370605,"Male",0,"White",1,0,0,0,2,1,1,0,0
1,198,360,0,4197,3584,28,29,"Male",1,"White",1,0,0,0,1,0,1,0,0
1,92,360,0,7600,0,18,38,"Female",1,"Black",0,1,0,0,1,1,0,0,0
1,104,360,0,2157,1788,29,37,"Female",1,"White",1,0,1,0,2,1,1,0,0
1,188,360,0,7500,0,25,32,"Male",1,"White",1,0,0,0,1,1,0,0,0
1,135,360,0,4618,667,27,36,"Male",0,"Hispan",1,3,0,0,1,1,0,0,0
1,66,360,0,2213,0,30.0499992370605,33.0999984741211,"Female",0,"White",0,0,1,0,1,1,1,0,0
0,152,300,0,8300,0,20.7000007629395,50.5,"Male",1,"White",1,1,0,0,1,0,1,0,0
0,176,360,0,2231,2774,34.5,42.5,"Male",1,"Black",0,0,1,0,0,0,0,0,1
0,360,360,0,81000,0,6,18,"Male",1,"Black",1,3,0,0,1,0,0,0,1
1,62,360,0,3867,0,17,22,"Female",0,"White",0,1,0,1,2,1,0,0,0
1,160,360,0,6256,0,31.8999996185303,38.0999984741211,"Male",1,"White",1,0,0,0,NA,1,1,0,0
1,81,360,0,3320,0,23,23,"Female",1,"White",0,0,1,0,1,0,1,0,0
0,117,360,0,2274,5211,19,34,"Female",1,"Black",0,0,0,0,6,0,1,0,0
1,97,360,0,5416,0,17,24,"Male",1,"White",1,0,0,0,1,1,0,0,0
1,126,360,0,3542,0,29,32,"Male",1,"White",0,0,0,0,1,0,0,0,0
1,220,360,0,10970,2604,17.5,26.3999996185303,"Male",1,"Black",1,0,0,0,0,1,0,0,0
1,102,360,1,6166,13983,5,15,"Male",0,"White",1,2,0,0,2,0,0,0,0
1,107,360,0,2513,1110,31,33,"Male",0,"White",1,2,0,0,1,1,1,0,0
1,426,360,0,13333,0,32,38,"Male",1,"White",1,2,0,0,1,1,0,0,0
0,218,360,0,6096,0,47,54,"Male",0,"White",1,0,0,0,1,0,1,0,0
1,66,480,0,4333,0,18.0900001525879,30.2000007629395,"Male",1,"White",0,0,0,0,1,1,1,0,0
1,25,180,0,2537,0,21,24,"Female",1,"White",0,2,0,1,2,1,1,0,0
1,75,360,0,2570,1273,21.8999996185303,27.7999992370605,"Male",1,"White",0,1,0,0,2,1,0,0,0
1,110,360,0,2253,2033,25,32,"Male",0,"White",1,0,0,0,2,1,1,0,0
1,105,360,0,3844,0,27.8999996185303,34.7000007629395,"Male",0,"White",0,0,0,0,1,1,1,0,0
1,141,360,0,5019,0,31,34,"Male",0,"Black",1,2,0,0,1,1,1,0,0
0,178,360,1,2149,3237,33.7999992370605,53.9000015258789,"Female",0,"Hispan",1,0,0,0,3,0,1,0,0
1,187,360,0,7500,0,27,29,"Male",1,"White",1,1,0,0,1,1,0,0,0
1,60,360,0,2995,0,23,24,"Female",1,"White",0,0,0,0,1,1,1,0,0
1,120,360,0,16666,3000,7,15,"Male",1,"White",1,2,0,1,NA,1,0,0,0
0,105,360,0,3887,1517,22,25,"Male",1,"White",1,0,0,0,4,1,1,0,0
1,171,360,0,5200,3683,18,40,"Male",1,"White",1,0,0,0,4,1,0,0,0
0,160,360,0,2600,0,39,49,"Female",1,"White",0,1,6,0,2,1,1,0,0
0,239,360,0,1600,20000,11,47,"Male",1,"White",1,2,0,1,2,1,0,0,0
1,226,360,0,6667,6667,18,27,"Male",1,"White",1,0,1,0,1,0,1,0,0
1,105,360,0,3510,828,24,28,"Male",1,"White",1,0,0,0,1,1,1,0,0
1,112,360,0,1025,2773,29.0400009155273,30.2999992370605,"Male",1,"White",1,0,0,0,1,1,1,0,0
0,125,360,0,2539,1704,32.9000015258789,57.5999984741211,"Male",1,"Black",1,0,0,0,0,0,1,0,0
1,138,360,0,3246,1417,28,36,"Male",1,"White",1,0,0,0,1,0,0,0,0
1,138,360,0,5829,0,28,31.8999996185303,"Male",1,"White",1,0,0,0,0,1,0,0,0
1,80,60,0,2810,532.599975585938,26.3400001525879,30.2000007629395,"Male",1,"White",1,2,0,0,0,0,1,0,0
1,250,360,0,6891,1450,28.6399993896484,30.1000003814697,"Male",1,"White",1,1,0,0,1,1,1,0,0
1,113,360,0,3584,0,32,33,"Female",1,"White",0,0,0,0,1,1,1,0,0
1,108,360,0,3253,0,34,35,"Female",1,"White",0,0,0,0,1,1,1,0,0
1,112,360,0,4544,0,27,37,"Male",0,"White",1,2,0,0,2,0,1,0,0
1,64,360,0,2107,0,29.8799991607666,29.8999996185303,"Female",0,"White",0,0,0,0,2,1,1,0,0
1,150,180,0,3186,3145,28,40,"Male",1,"Black",1,0,1,0,4,0,1,0,0
1,210,360,0,7451,0,30,34,"Male",1,"White",1,0,0,1,2,1,0,0,1
0,80,999999.375,0,2720,0,30,30,"Female",0,"Black",0,0,1,0,0,1,1,0,0
1,150,360,0,5000,2166,24,34,"Male",1,"White",1,2,0,1,1,1,0,0,0
1,127,360,0,3640,0,31,31,"Male",0,"Hispan",1,0,0,0,0,1,1,0,0
1,206,360,0,10000,0,20,26,"Male",1,"White",1,2,0,0,1,0,0,0,0
1,100,360,0,1820,1719,26,32,"Male",1,"White",1,0,0,0,2,1,0,1,0
0,110,999999.375,0,7250,1667,13,18,"Male",1,"White",1,1,0,0,1,0,1,0,0
1,280,360,0,7417,1750,32,36,"Male",1,"White",1,1,0,0,1,1,0,0,0
1,96,360,1,14880,0,7,41,"Male",1,"White",1,0,6,0,2,1,0,0,0
1,125,360,0,6500,0,17,25,"Male",0,"Hispan",1,2,0,0,0,1,1,0,0
1,121,360,0,2666,4300,21,36,"Male",1,"Black",1,0,0,0,4,1,1,0,0
1,81,360,0,4606,0,18,25,"Female",0,"Black",0,1,0,0,1,1,0,0,0
1,133,360,0,5935,0,22.5599994659424,30.8999996185303,"Male",1,"White",1,2,0,0,1,1,1,0,0
1,87,360,0,2920,16.1200008392334,33,38,"Male",1,"White",1,0,0,0,2,1,1,0,0
1,60,180,0,2717,0,28.5,29.7000007629395,"Male",0,"White",0,0,0,0,2,1,1,0,0
1,175,360,0,7115,0,21,21,"Male",0,"White",1,1,0,0,1,1,1,0,0
1,144,360,0,2500,2883,28,33,"Male",1,"White",1,0,0,0,1,1,1,0,0
1,126,360,0,5375,0,25.6000003814697,27.5,"Female",1,"White",0,0,0,0,2,1,1,0,0
1,100,360,0,1803,1367,34,38,"Male",0,"White",1,5,0,1,1,1,1,0,0
1,64,360,0,3943,0,19,23,"Male",0,"White",1,0,0,1,1,1,1,0,0
1,40,180,0,2925,0,18.7999992370605,26.3999996185303,"Male",1,"White",0,0,1,0,0,1,0,0,0
1,150,360,0,8624,0,18,34,"Female",1,"White",0,1,9,1,0,1,0,0,0
1,148,360,0,2083,2917,27,27,"Male",1,"White",1,1,0,0,2,1,1,0,0
0,105,360,0,6500,0,18,18,"Male",1,"White",0,0,1,0,1,0,1,0,0
1,70,360,0,5500,0,16,21,"Male",1,"White",1,0,0,0,1,1,0,0,0
1,100,360,0,3335,0,31.2000007629395,35.5,"Female",1,"White",0,0,0,0,1,0,1,0,0
1,112,360,0,2478,1916,23,38,"Female",1,"White",1,0,0,0,2,1,1,0,0
0,142,480,0,3242,437,39,44,"Male",1,"Black",1,3,0,0,1,0,1,0,0
1,92,360,0,5000,0,20,31,"Male",1,"White",0,0,1,0,1,1,1,0,0
1,70,300,0,3863,0,23.0799999237061,24.6000003814697,"Male",1,"White",1,1,0,0,1,1,0,0,0
1,405,360,0,12876,0,31.7999992370605,36.5,"Male",1,"White",0,0,0,0,0,1,1,0,0
1,143,360,0,2425,2340,31,36,"Male",1,"White",1,0,0,0,1,1,0,0,0
1,92,12,0,2733,1317,22,22,"Male",0,"White",1,0,0,0,2,1,1,0,0
1,131,360,0,4028,0,32,33,"Female",1,"White",0,1,0,0,0,1,1,0,0
1,100,360,0,3750,0,29,29,"Male",1,"White",0,0,0,0,0,1,0,0,0
1,152,360,0,2135,3217,28,28,"Male",0,"White",1,0,0,0,2,0,1,0,0
1,97,360,0,3081,1857,24,27,"Male",0,"White",1,1,0,0,1,1,1,0,0
1,170,240,0,10047,0,11,13,"Female",1,"White",NA,NA,9,0,NA,1,1,0,0
1,120,360,0,4010,1025,22.7000007629395,31.2000007629395,"Male",1,"White",1,2,0,0,2,1,1,0,0
1,162,360,0,2958,1187,29,37,"Male",1,"White",1,1,0,0,1,1,1,0,0
1,187,360,0,6667,0,30,34,"Male",1,"White",1,1,0,0,1,1,0,0,0
1,114,360,0,3719,1585,22,26,"Female",1,"White",1,1,0,0,1,1,1,0,0
1,50,360,0,1926,1851,16,19,"Male",1,"White",0,0,1,0,2,1,1,0,0
0,123,360,1,2858,0,44.7000007629395,58.4000015258789,"Male",1,"White",0,0,0,0,0,0,1,0,0
1,92,360,0,3833,0,25,28,"Female",1,"White",1,0,0,0,1,1,0,0,0
1,60,360,0,2213,1125,23.5599994659424,31.7999992370605,"Male",1,"White",1,0,6,0,2,1,1,0,0
1,160,360,0,3333,4288,21,27,"Male",1,"White",1,0,0,0,1,1,1,0,0
0,187,360,0,10416,0,19,21,"Male",1,"White",0,0,0,1,2,1,1,0,0
1,105,360,0,4776,0,27,28,"Male",1,"White",1,4,0,0,2,1,0,0,0
1,130,360,0,3891,1133,26,36,"Male",1,"White",1,1,0,0,1,1,0,0,0
1,180,360,0,6500,4166,21,26,"Male",1,"White",0,0,0,0,2,1,1,0,0
1,138,360,0,7142,0,18.8899993896484,34.7999992370605,"Female",0,"White",1,0,1,1,1,1,1,0,0
1,187,360,0,3660,5064,21.1000003814697,23.6000003814697,"Male",1,"White",0,0,1,0,1,1,0,0,0
1,180,360,0,7901,1833,20,31,"Male",1,"White",1,0,0,0,1,0,1,0,0
1,55,360,0,6083,0,12,40,"Male",1,"White",0,0,0,0,1,0,1,0,0
1,60,180,0,1894,2870,15,15,"Female",0,"White",1,0,0,0,2,1,1,0,0
1,151,360,0,3007,3725,23,32,"Male",1,"Hispan",1,0,0,0,2,1,0,0,0
1,135,360,0,4250,2500,21,25,"Male",0,"White",0,0,0,0,1,1,1,0,0
1,150,360,0,3380,3075,21,21,"Male",1,"White",0,0,0,0,0,1,0,0,0
1,81,360,0,1850,4583,15,31,"Female",1,"White",0,1,0,0,2,1,0,0,0
1,85,360,0,3400,475,23,34,"Male",0,"White",1,0,0,0,3,1,0,0,0
1,171,360,1,2792,2619,29,38,"Male",0,"Black",1,6,1,0,3,1,0,0,0
1,148,360,0,4707,1993,22.75,33.7999992370605,"Male",0,"Black",0,3,0,0,2,1,1,0,0
1,187,360,0,7070,0,27,31,"Male",1,"White",1,2,0,0,1,1,0,0,0
1,110,360,0,2982,1550,27,36,"Male",1,"White",1,0,0,0,2,1,0,0,0
1,96,360,0,2306,2700,20,35.7000007629395,"Male",1,"White",0,0,0,0,2,0,1,0,0
1,152,360,1,37719,0,9,11,"Male",1,"White",0,1,0,0,1,1,1,0,0
1,128,360,0,5708,0,23,34,"Male",1,"White",1,0,0,0,2,1,0,0,0
1,175,300,0,7333,8333,15.5,24.8999996185303,"Male",1,"White",1,0,0,0,1,1,0,0,1
0,100,360,0,3417,738,30.3999996185303,47.2000007629395,"Male",1,"White",0,0,0,0,0,1,1,0,0
1,111,360,0,1600,2939,26,34,"Male",0,"White",1,1,0,0,2,1,1,0,0
1,274,360,0,12500,0,19.6000003814697,42,"Male",1,"White",1,0,0,0,2,1,0,0,0
1,113,360,0,1850,4296,21,22,"Male",1,"White",1,0,0,0,1,1,1,0,0
1,130,360,0,3466,1210,26,37,"Male",1,"White",1,1,0,1,1,1,1,0,0
1,125,360,0,4525,0,27.5699996948242,35.5,"Male",0,"White",1,3,0,0,1,1,1,0,0
1,75,180,0,3132,849,31,35.2999992370605,"Male",1,"White",1,3,0,0,2,1,1,0,0
1,750,300,0,39773,0,20.5,27.7000007629395,"Male",1,"White",1,2,0,1,1,1,0,0,0
1,234,360,0,18840,0,11,17.5,"Male",1,"White",1,1,0,0,0,1,0,0,0
1,110,360,0,4652,0,23,37,"Male",0,"Hispan",1,2,0,0,1,1,1,0,0
0,55,360,0,3539,1376,15,24,"Male",1,"White",1,0,0,0,1,1,1,0,0
1,150,360,0,3330,1960,23.2999992370605,41,"Male",1,"White",1,1,0,0,2,1,1,0,0
1,124,360,0,3275,338,31.5,37.2999992370605,"Male",1,"White",1,1,0,0,1,1,1,0,0
